mixture_ID,mixture_path,source_1_path,noise_path,length
4051-11218-0040_32-21631-0009_3240-131231-0075,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4051-11218-0040_32-21631-0009_3240-131231-0075.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4051-11218-0040_32-21631-0009_3240-131231-0075.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4051-11218-0040_32-21631-0009_3240-131231-0075.wav,43680
1743-142914-0019_1447-130552-0003_3235-28452-0025,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1743-142914-0019_1447-130552-0003_3235-28452-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1743-142914-0019_1447-130552-0003_3235-28452-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1743-142914-0019_1447-130552-0003_3235-28452-0025.wav,58920
8123-275209-0033_5678-43302-0020_3440-171009-0066,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8123-275209-0033_5678-43302-0020_3440-171009-0066.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8123-275209-0033_5678-43302-0020_3440-171009-0066.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8123-275209-0033_5678-43302-0020_3440-171009-0066.wav,113800
3259-158083-0122_2911-12359-0005_4853-27671-0015,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3259-158083-0122_2911-12359-0005_4853-27671-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3259-158083-0122_2911-12359-0005_4853-27671-0015.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3259-158083-0122_2911-12359-0005_4853-27671-0015.wav,43720
4214-7146-0075_201-127786-0032_8609-262281-0043,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4214-7146-0075_201-127786-0032_8609-262281-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4214-7146-0075_201-127786-0032_8609-262281-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4214-7146-0075_201-127786-0032_8609-262281-0043.wav,88160
4813-248641-0053_118-47824-0038_39-121914-0002,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4813-248641-0053_118-47824-0038_39-121914-0002.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4813-248641-0053_118-47824-0038_39-121914-0002.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4813-248641-0053_118-47824-0038_39-121914-0002.wav,92760
7859-102518-0030_3436-172171-0014_3112-9554-0011,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7859-102518-0030_3436-172171-0014_3112-9554-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7859-102518-0030_3436-172171-0014_3112-9554-0011.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7859-102518-0030_3436-172171-0014_3112-9554-0011.wav,91800
60-121082-0033_298-126791-0001_481-123720-0049,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/60-121082-0033_298-126791-0001_481-123720-0049.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/60-121082-0033_298-126791-0001_481-123720-0049.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/60-121082-0033_298-126791-0001_481-123720-0049.wav,48600
2391-145015-0070_412-126975-0025_3486-166446-0029,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2391-145015-0070_412-126975-0025_3486-166446-0029.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2391-145015-0070_412-126975-0025_3486-166446-0029.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2391-145015-0070_412-126975-0025_3486-166446-0029.wav,84480
3112-9555-0011_6000-55211-0002_4137-11701-0004,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3112-9555-0011_6000-55211-0002_4137-11701-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3112-9555-0011_6000-55211-0002_4137-11701-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3112-9555-0011_6000-55211-0002_4137-11701-0004.wav,76440
6415-100596-0001_6147-34607-0022_2289-152257-0026,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6415-100596-0001_6147-34607-0022_2289-152257-0026.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6415-100596-0001_6147-34607-0022_2289-152257-0026.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6415-100596-0001_6147-34607-0022_2289-152257-0026.wav,112880
4481-17498-0003_2182-181183-0008_1867-154075-0039,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4481-17498-0003_2182-181183-0008_1867-154075-0039.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4481-17498-0003_2182-181183-0008_1867-154075-0039.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4481-17498-0003_2182-181183-0008_1867-154075-0039.wav,39480
229-130880-0084_481-123720-0058_3947-13260-0025,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/229-130880-0084_481-123720-0058_3947-13260-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/229-130880-0084_481-123720-0058_3947-13260-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/229-130880-0084_481-123720-0058_3947-13260-0025.wav,95280
8838-298545-0025_403-128339-0033_5463-39173-0027,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8838-298545-0025_403-128339-0033_5463-39173-0027.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8838-298545-0025_403-128339-0033_5463-39173-0027.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8838-298545-0025_403-128339-0033_5463-39173-0027.wav,104040
7067-76047-0045_7148-82991-0016_1723-141149-0039,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7067-76047-0045_7148-82991-0016_1723-141149-0039.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7067-76047-0045_7148-82991-0016_1723-141149-0039.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7067-76047-0045_7148-82991-0016_1723-141149-0039.wav,77440
200-126784-0034_2911-7601-0048_6880-216547-0005,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/200-126784-0034_2911-7601-0048_6880-216547-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/200-126784-0034_2911-7601-0048_6880-216547-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/200-126784-0034_2911-7601-0048_6880-216547-0005.wav,30440
911-128684-0067_298-126790-0044_332-128985-0043,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/911-128684-0067_298-126790-0044_332-128985-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/911-128684-0067_298-126790-0044_332-128985-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/911-128684-0067_298-126790-0044_332-128985-0043.wav,51240
211-122442-0077_6880-216547-0093_7067-76047-0043,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/211-122442-0077_6880-216547-0093_7067-76047-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/211-122442-0077_6880-216547-0093_7067-76047-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/211-122442-0077_6880-216547-0093_7067-76047-0043.wav,26880
4680-16026-0008_5163-39921-0022_6385-220959-0023,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/4680-16026-0008_5163-39921-0022_6385-220959-0023.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/4680-16026-0008_5163-39921-0022_6385-220959-0023.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/4680-16026-0008_5163-39921-0022_6385-220959-0023.wav,65920
5688-15787-0006_1963-142393-0042_2893-139322-0020,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5688-15787-0006_1963-142393-0042_2893-139322-0020.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5688-15787-0006_1963-142393-0042_2893-139322-0020.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5688-15787-0006_1963-142393-0042_2893-139322-0020.wav,37800
7511-102420-0046_4267-72637-0031_4481-17499-0038,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7511-102420-0046_4267-72637-0031_4481-17499-0038.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7511-102420-0046_4267-72637-0031_4481-17499-0038.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7511-102420-0046_4267-72637-0031_4481-17499-0038.wav,120840
6181-216552-0082_7190-90542-0068_3807-4955-0003,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6181-216552-0082_7190-90542-0068_3807-4955-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6181-216552-0082_7190-90542-0068_3807-4955-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6181-216552-0082_7190-90542-0068_3807-4955-0003.wav,109600
1737-142397-0027_3436-172171-0018_1069-133709-0052,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1737-142397-0027_3436-172171-0018_1069-133709-0052.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1737-142397-0027_3436-172171-0018_1069-133709-0052.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1737-142397-0027_3436-172171-0018_1069-133709-0052.wav,39360
6531-61334-0123_460-172357-0024_1334-135589-0043,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6531-61334-0123_460-172357-0024_1334-135589-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6531-61334-0123_460-172357-0024_1334-135589-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6531-61334-0123_460-172357-0024_1334-135589-0043.wav,78640
60-121082-0023_254-27760-0017_3699-47246-0001,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/60-121082-0023_254-27760-0017_3699-47246-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/60-121082-0023_254-27760-0017_3699-47246-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/60-121082-0023_254-27760-0017_3699-47246-0001.wav,97680
87-121553-0070_2843-152918-0094_83-3054-0000,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/87-121553-0070_2843-152918-0094_83-3054-0000.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/87-121553-0070_2843-152918-0094_83-3054-0000.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/87-121553-0070_2843-152918-0094_83-3054-0000.wav,36200
1624-142933-0045_587-41619-0012_2911-7601-0042,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1624-142933-0045_587-41619-0012_2911-7601-0042.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1624-142933-0045_587-41619-0012_2911-7601-0042.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1624-142933-0045_587-41619-0012_2911-7601-0042.wav,111760
8312-279790-0008_6415-111615-0035_2416-152139-0016,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8312-279790-0008_6415-111615-0035_2416-152139-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8312-279790-0008_6415-111615-0035_2416-152139-0016.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8312-279790-0008_6415-111615-0035_2416-152139-0016.wav,111240
6437-66172-0001_2910-131096-0046_887-123290-0029,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6437-66172-0001_2910-131096-0046_887-123290-0029.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6437-66172-0001_2910-131096-0046_887-123290-0029.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6437-66172-0001_2910-131096-0046_887-123290-0029.wav,101400
6818-76332-0034_3947-13262-0011_3830-12535-0001,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6818-76332-0034_3947-13262-0011_3830-12535-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6818-76332-0034_3947-13262-0011_3830-12535-0001.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6818-76332-0034_3947-13262-0011_3830-12535-0001.wav,93160
6019-3185-0066_2691-156755-0032_118-47824-0074,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6019-3185-0066_2691-156755-0032_118-47824-0074.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6019-3185-0066_2691-156755-0032_118-47824-0074.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6019-3185-0066_2691-156755-0032_118-47824-0074.wav,105640
5703-47212-0023_2436-2476-0021_6818-68772-0013,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5703-47212-0023_2436-2476-0021_6818-68772-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5703-47212-0023_2436-2476-0021_6818-68772-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5703-47212-0023_2436-2476-0021_6818-68772-0013.wav,104080
7178-34644-0028_233-134440-0026_8123-275193-0021,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7178-34644-0028_233-134440-0026_8123-275193-0021.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7178-34644-0028_233-134440-0026_8123-275193-0021.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7178-34644-0028_233-134440-0026_8123-275193-0021.wav,47240
8324-286683-0013_2952-407-0016_1743-142912-0029,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8324-286683-0013_2952-407-0016_1743-142912-0029.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8324-286683-0013_2952-407-0016_1743-142912-0029.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8324-286683-0013_2952-407-0016_1743-142912-0029.wav,35400
5514-19192-0008_730-360-0008_4051-11218-0032,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5514-19192-0008_730-360-0008_4051-11218-0032.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5514-19192-0008_730-360-0008_4051-11218-0032.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5514-19192-0008_730-360-0008_4051-11218-0032.wav,75880
7078-271888-0056_5808-54425-0026_1624-168623-0043,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7078-271888-0056_5808-54425-0026_1624-168623-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7078-271888-0056_5808-54425-0026_1624-168623-0043.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7078-271888-0056_5808-54425-0026_1624-168623-0043.wav,55560
1447-130551-0018_3235-28433-0043_1553-140047-0005,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1447-130551-0018_3235-28433-0043_1553-140047-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1447-130551-0018_3235-28433-0043_1553-140047-0005.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1447-130551-0018_3235-28433-0043_1553-140047-0005.wav,113040
289-121652-0038_3436-172171-0054_7859-102518-0003,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/289-121652-0038_3436-172171-0054_7859-102518-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/289-121652-0038_3436-172171-0054_7859-102518-0003.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/289-121652-0038_3436-172171-0054_7859-102518-0003.wav,30320
163-122947-0040_3807-4923-0043_839-130898-0004,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/163-122947-0040_3807-4923-0043_839-130898-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/163-122947-0040_3807-4923-0043_839-130898-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/163-122947-0040_3807-4923-0043_839-130898-0004.wav,63680
6836-76549-0006_5750-100289-0038_4160-11550-0013,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/6836-76549-0006_5750-100289-0038_4160-11550-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/6836-76549-0006_5750-100289-0038_4160-11550-0013.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/6836-76549-0006_5750-100289-0038_4160-11550-0013.wav,81200
3374-298025-0014_6925-80680-0002_6880-216547-0018,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3374-298025-0014_6925-80680-0002_6880-216547-0018.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3374-298025-0014_6925-80680-0002_6880-216547-0018.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3374-298025-0014_6925-80680-0002_6880-216547-0018.wav,121280
3807-4923-0045_4397-15678-0021_4853-27671-0018,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/3807-4923-0045_4397-15678-0021_4853-27671-0018.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/3807-4923-0045_4397-15678-0021_4853-27671-0018.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/3807-4923-0045_4397-15678-0021_4853-27671-0018.wav,115480
8747-293952-0103_7511-102419-0023_2691-156750-0010,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8747-293952-0103_7511-102419-0023_2691-156750-0010.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8747-293952-0103_7511-102419-0023_2691-156750-0010.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8747-293952-0103_7511-102419-0023_2691-156750-0010.wav,107640
1737-146161-0000_441-130108-0002_4214-7146-0074,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1737-146161-0000_441-130108-0002_4214-7146-0074.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1737-146161-0000_441-130108-0002_4214-7146-0074.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1737-146161-0000_441-130108-0002_4214-7146-0074.wav,63840
1246-124550-0032_8063-274117-0009_412-126975-0081,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/1246-124550-0032_8063-274117-0009_412-126975-0081.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/1246-124550-0032_8063-274117-0009_412-126975-0081.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/1246-124550-0032_8063-274117-0009_412-126975-0081.wav,79160
730-360-0031_254-145458-0010_6415-116629-0007,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/730-360-0031_254-145458-0010_6415-116629-0007.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/730-360-0031_254-145458-0010_6415-116629-0007.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/730-360-0031_254-145458-0010_6415-116629-0007.wav,74400
625-132112-0045_1447-17506-0006_2436-2476-0025,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/625-132112-0045_1447-17506-0006_2436-2476-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/625-132112-0045_1447-17506-0006_2436-2476-0025.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/625-132112-0045_1447-17506-0006_2436-2476-0025.wav,64680
5688-15787-0027_1263-139804-0019_8630-305212-0030,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5688-15787-0027_1263-139804-0019_8630-305212-0030.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5688-15787-0027_1263-139804-0019_8630-305212-0030.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5688-15787-0027_1263-139804-0019_8630-305212-0030.wav,106480
587-54108-0053_150-126112-0010_831-130739-0055,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/587-54108-0053_150-126112-0010_831-130739-0055.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/587-54108-0053_150-126112-0010_831-130739-0055.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/587-54108-0053_150-126112-0010_831-130739-0055.wav,43800
5049-25947-0043_6367-74004-0018_229-130880-0087,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/5049-25947-0043_6367-74004-0018_229-130880-0087.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/5049-25947-0043_6367-74004-0018_229-130880-0087.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/5049-25947-0043_6367-74004-0018_229-130880-0087.wav,125400
587-41611-0003_1235-135883-0017_5808-48608-0026,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/587-41611-0003_1235-135883-0017_5808-48608-0026.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/587-41611-0003_1235-135883-0017_5808-48608-0026.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/587-41611-0003_1235-135883-0017_5808-48608-0026.wav,50200
2817-142371-0031_3857-180923-0020_307-127535-0036,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/2817-142371-0031_3857-180923-0020_307-127535-0036.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/2817-142371-0031_3857-180923-0020_307-127535-0036.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/2817-142371-0031_3857-180923-0020_307-127535-0036.wav,74960
8226-274371-0050_2817-142380-0023_7859-102518-0004,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/8226-274371-0050_2817-142380-0023_7859-102518-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/8226-274371-0050_2817-142380-0023_7859-102518-0004.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/8226-274371-0050_2817-142380-0023_7859-102518-0004.wav,80680
7059-77900-0032_89-219-0005_5778-12761-0023,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/mix_single/7059-77900-0032_89-219-0005_5778-12761-0023.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/s1/7059-77900-0032_89-219-0005_5778-12761-0023.wav,/mnt/sda-1/gzf/LibriMix-master/data/Libri3Mix/wav8k/min/train-100/noise/7059-77900-0032_89-219-0005_5778-12761-0023.wav,61880
