mixture_ID,source_1_SNR,source_2_SNR,source_3_SNR,noise_SNR
211-122442-0050_6437-66172-0031_2518-154825-0027,-4.581403786071351,-4.650847925147485,-2.2833606783280542,-8.714561216815802
322-124146-0011_7190-90542-0082_405-130895-0005,-8.405708066745861,-5.3653788627998145,0.4284195782589867,-8.142758316767921
3486-166424-0003_3240-131231-0058_7859-102519-0041,-9.661508627147818,0.289650263084513,-3.9341923435130077,-9.474906873225486
5104-33406-0002_587-41611-0014_4088-158077-0052,-0.6448338748563522,-9.150973497119795,-3.8979331174756107,-7.960271212884934
1502-122619-0090_1970-10594-0026_1069-133699-0032,-7.856711949845746,-5.359701930348378,-2.4441103084874207,-4.4479998391155195
1447-130552-0020_4680-16042-0020_2518-154826-0013,2.9815038189902725,-11.679727801846946,-8.41603780043132,-7.612992019535807
730-360-0028_83-11691-0014_4853-29413-0011,-2.5936458242305123,-4.937214510844737,-2.7292067980490375,-11.892168322366812
3947-13260-0032_8063-274116-0015_4853-27670-0021,-8.701156526369916,1.3936855757546909,-5.83749441039672,-10.079105033598115
4680-16041-0028_8580-287363-0015_2911-15045-0008,-1.4156102382184503,-2.5724294545513535,-8.213474107611562,-9.714179667321403
4267-287369-0014_6019-3185-0095_32-21631-0008,2.691810805945125,-6.835163800893572,-8.801515221431101,-11.677441121065952
2910-131096-0076_446-123502-0010_3699-19401-0007,-7.347019421920176,-6.8572992886162085,-0.42651524867914115,-6.204861479839492
1116-137572-0023_7059-88364-0022_6081-42010-0018,-8.265155816419954,-2.602799236262938,-1.901200183363076,-8.518401076926576
1081-125237-0067_4813-248638-0012_2952-410-0032,-3.4193765868414348,-3.3341388577005846,-4.913436706200604,-8.267961263954785
4018-103416-0029_27-124992-0077_8063-274117-0033,-2.2345285278486298,-5.890388249777753,-4.109168234179174,-8.181675154290108
3830-12530-0030_625-132112-0038_8465-246947-0025,-9.095892597244257,-1.5812467850565213,-1.1833441484398666,-12.886784725113516
2843-152918-0014_8312-279790-0028_4051-11218-0018,-5.360364208774762,-2.786254985248946,-3.4571693984776,-8.638879737821343
7635-105661-0010_6081-41998-0024_311-124404-0020,3.379194587543627,-6.94178196616401,-10.168254704963518,-12.09633004656267
911-128684-0057_4340-15220-0050_6081-42010-0016,-9.94973046309967,-3.1277058821167714,-3.334413292319425,-4.525238876364028
7264-92316-0027_3214-167607-0005_328-129766-0063,-8.4695804409127,-9.119994481414599,1.7960470541985643,-7.015107337189448
289-121665-0043_8465-246943-0004_6272-70171-0004,-10.878718884708027,-2.780310799858068,-0.4489159875968885,-9.485638053986808
3240-131231-0066_8095-274346-0032_4441-76250-0019,-9.155269789013094,-3.186779270917894,-2.7547515436363494,-5.729506157621085
7078-271888-0059_1235-135883-0044_1455-138263-0040,0.17925749576498068,-7.469590551493543,-8.299634067672807,-5.765769480437424
6563-285357-0023_1116-137572-0009_441-130108-0034,-6.135333230100294,-1.9050194114740426,-7.427360215278239,-4.479959509009643
1116-137572-0054_1867-154071-0019_8051-295385-0004,-10.325187971053927,-2.9759364390955216,-0.9325314272929173,-8.298782177602398
6415-100596-0020_481-123719-0001_2893-139310-0046,-2.2467319412196423,-5.711820461315438,-2.363118736973647,-13.518086195114918
8797-294123-0057_3235-28452-0003_8419-293469-0012,-1.4882389499899893,-5.6890592518466505,-7.60587145033732,-5.377874039855126
1246-135815-0006_4441-76263-0029_4018-103416-0000,-2.240641182432449,-5.1147499191032715,-4.95238604468232,-7.620156352982831
3699-19401-0008_2289-152257-0010_8797-294123-0007,2.6318435831116687,-8.111045500094484,-8.087373658429627,-9.926483958570678
1116-132847-0023_4014-186179-0031_8629-261139-0008,-9.657731904001366,-5.976767984492584,0.14808333614984298,-6.320874910997471
6848-76049-0027_6836-76549-0004_2289-152257-0013,-1.1021972283468955,-4.3158464380794594,-4.825742135631421,-12.449572490550093
2518-154825-0005_3235-28433-0031_4397-15668-0008,-7.883176868258259,-2.9039755052422542,-4.863122193580505,-4.27902890428194
8014-112602-0033_2893-139322-0001_1723-141149-0062,0.6530615816487597,-5.463359253096068,-9.713053691818946,-7.7086524663047395
1624-168623-0026_3486-166446-0037_1841-150351-0027,0.14200362141285397,-8.473752722104535,-6.61503752798623,-6.370276444538457
8226-274371-0043_6415-116629-0035_5652-19215-0020,-1.54281692045212,-5.126011025570475,-3.750490961590703,-12.0780842177105
8465-246940-0009_1355-39947-0032_831-130739-0017,-8.60135626002713,-2.2309261218812186,-3.3562561208054262,-6.278198620942162
7312-92432-0025_211-122425-0076_7278-91083-0041,-5.753523984354065,-1.075845475430286,-3.599470741733092,-12.619300382731204
1963-147036-0007_1992-141719-0031_6836-61804-0028,-3.036357050165667,-6.027472669189646,-3.490948309479956,-7.0605309267775604
1034-121119-0054_5789-57158-0014_8238-274553-0063,-6.811970413793772,-4.398272703152348,-1.8692220958117542,-7.104178665067037
6367-74004-0002_2952-408-0009_1970-10594-0021,-4.730094015079179,-6.576631028579831,-1.2440836696221558,-8.14151125275153
6818-76332-0032_2989-138028-0014_1455-138263-0005,-8.86236505951382,2.7104771244356667,-9.813088160437067,-7.842515139360762
8770-295465-0008_7148-82991-0000_4680-16041-0001,-3.0652403430582336,-3.749723065278289,-5.306685310244134,-7.634799530927192
2416-152137-0002_4830-25904-0022_307-127535-0028,-3.1827988141242485,-3.803996879564334,-8.433421535605065,-4.582037144436394
6437-66172-0038_8051-295385-0017_150-126112-0033,-2.5019860883017735,-1.7770066160307247,-8.674754839694682,-8.796755349827743
4640-19187-0028_7226-86965-0027_4830-25904-0005,-2.266529742350761,-3.5076136245159595,-5.482203987656775,-9.567957363684608
7367-86737-0079_2911-12359-0017_6454-107462-0003,-8.191085060334247,-3.8506578374513376,0.037242833100601266,-10.965433884343662
7264-92316-0015_3235-28433-0038_6209-34601-0035,-6.19032367582224,-4.536328217929446,-2.568088206052489,-6.205702811556064
311-124404-0024_250-140277-0005_3983-5371-0035,-8.109785478009663,0.8705200957452426,-4.994196627467407,-10.870892673444807
5104-33406-0054_1553-140047-0031_4018-107338-0018,-2.0769112086831005,-10.017408853464953,-1.9621681681949106,-8.062273076610305
289-121665-0032_3807-4955-0026_118-47824-0002,-10.943870864022497,-1.3605646325211438,-1.1874536688498452,-11.203552878895573
1098-133695-0046_403-128339-0013_4397-15678-0030,-0.9071398877275126,-2.1422635851115417,-7.52593229299348,-14.741796282594903
374-180298-0064_8629-261139-0015_4830-25904-0029,-6.412671312356988,-8.993315244871434,-0.23728262246126716,-5.584103289367661
6415-100596-0018_4680-16042-0030_103-1240-0057,-1.5353273625529917,-3.985903576251873,-6.497032157624966,-8.863089613989846
3607-135982-0009_2196-174172-0026_1355-39947-0090,-8.850633842789188,-4.910858887915712,1.7655263878987706,-13.761883931535712
1069-133709-0018_839-130898-0034_1447-130550-0012,-4.7304200557137355,-3.415474065679238,-4.515610292685221,-6.717874743006656
8425-287387-0015_7078-271888-0064_3947-13260-0026,-5.94539510677146,-12.932620919330784,3.362978857454879,-11.937140150864142
458-126305-0001_7178-34644-0025_6272-70191-0018,-2.875321672917651,-7.732136640400248,-1.7054432427276323,-9.116004403547077
3259-158083-0072_8324-286682-0027_3723-171631-0026,-6.30763471643899,-6.449179442252987,0.47350274831409883,-9.842108059998884
5393-19218-0057_8238-274553-0009_125-121124-0072,1.9859603658461125,-7.811303892013108,-8.610168076829774,-8.425817921343144
1737-142396-0006_198-129977-0029_7226-86964-0010,-11.177994603350186,2.4755980631067027,-5.028974130540308,-12.59943141816931
8747-293952-0095_2764-36619-0032_6019-3185-0004,-1.3011801842664605,-7.432970341315923,-5.133832078674747,-6.324880571722518
6078-54013-0000_6081-41997-0013_7402-90848-0060,-1.3636539730795034,-3.3852072028184805,-6.756352819855827,-10.373645393251214
8088-284756-0053_4214-7146-0033_118-47824-0048,-3.580791833632084,-3.080334525785957,-8.537402112388015,-4.890961540691689
4014-186176-0011_8468-286673-0002_1116-137572-0022,-1.511966282032231,-5.293432646599907,-4.506568394301718,-10.028939687321245
8108-274318-0032_3440-171009-0045_332-128985-0065,-5.013619470593382,0.5342768509156044,-7.547916073154802,-10.586042115389219
1263-138246-0004_445-123860-0023_2989-138035-0058,-14.819753026129515,12.75579595796821,-18.120189447360666,-21.930141081440993
5808-48608-0054_3240-131232-0011_7367-86737-0080,-5.4654605004218055,-0.5757675544660384,-7.903429449044808,-6.93316529304897
2989-138035-0057_7302-86815-0015_7780-274562-0097,-6.349029799059286,-1.0596479003071302,-5.849959400618339,-7.152451155112298
39-121914-0042_6476-57446-0070_3259-158083-0015,-9.976726441213078,-7.776431463784883,4.10025156285379,-12.832020198567733
2911-12359-0011_229-130880-0001_32-4137-0023,-8.834349173347059,-1.5733320757699534,-5.8115047000019215,-4.493948795841359
1867-154075-0005_8629-261140-0026_412-126975-0070,-8.028764510870369,-4.204788682565534,-0.4711531618901493,-8.613144295494653
3664-11714-0021_7511-102419-0045_6415-116629-0013,-6.371099433881094,-0.8978656557368053,-5.754772664233432,-7.479653603299019
2989-138028-0017_4267-78186-0028_7067-76047-0042,-9.175304917804882,-3.3285102722180677,-1.627554009931095,-7.104502012008238
7859-102519-0025_4853-27670-0032_2136-5147-0009,-8.940790818925677,-3.610531670753269,-2.4831398091137826,-5.480877722163965
26-496-0012_909-131045-0038_8747-293952-0016,-3.0749286969825445,-4.926059335901499,-7.592042162553694,-4.085662370888576
83-11691-0004_254-27760-0004_3240-131231-0078,1.6102273833244993,-4.452616364679179,-9.361198758609703,-13.840399211750057
1081-125237-0105_1363-139304-0027_7148-59157-0030,1.168172046314022,-4.916251828279136,-8.321629204147417,-11.957641220519486
201-127786-0029_3699-19402-0003_298-126791-0057,-6.781740611465451,-3.705563628029246,-3.2322924989001542,-6.054261969142312
7113-86041-0086_458-126294-0005_8324-286682-0034,-0.49745544029882416,-4.331140616510744,-6.459621755282507,-10.893118507391977
8226-274371-0049_909-131041-0012_5867-48852-0086,-1.0851227704977762,-4.642477292106085,-4.807927602160446,-11.774061684038678
5104-33407-0005_8630-305212-0006_7226-86964-0019,-7.662909521541828,-2.499763599902133,-1.9580044933521645,-9.298553418766108
118-47824-0054_8838-298545-0035_8419-286667-0013,-0.30072016900021603,-6.860237597863543,-3.8906783554127538,-12.52419500059386
6000-55211-0016_730-359-0004_1841-179183-0038,-3.041806950979913,-3.273165360430497,-4.021576390708679,-12.468918685614423
5390-30096-0025_8051-119902-0025_229-130880-0073,-5.56049311907143,-0.1308488305407403,-4.633301539728332,-13.894432656993274
307-127539-0017_4051-11217-0014_1963-142393-0031,-2.342866669650963,-2.211242678920655,-5.2573212647799235,-16.11605672731114
8226-274369-0047_2843-152918-0036_7148-59157-0021,-1.1082712578394773,-4.5652441843293845,-8.317698742392501,-6.801257489160779
3664-11714-0023_4680-16026-0006_1263-138246-0025,-6.289473698728937,-0.22062608844550885,-6.194106198989296,-8.187899630408975
302-123516-0022_211-122425-0042_2764-36617-0018,-0.03628140763010419,-6.883268505926255,-7.7099974665367,-6.4818122369391435
6078-54013-0078_5678-43302-0011_5393-19218-0030,-8.351220689677534,-1.6089192692153464,-3.0445668097619794,-8.299400718707842
8975-270782-0000_4051-11218-0004_302-123516-0033,-5.676947661476266,-0.18492523536247915,-5.845929198766173,-9.569263362480054
426-122819-0016_8095-274346-0047_2436-2477-0006,1.884231224541724,-4.999451413407839,-12.636078386499975,-9.455512332345311
911-128684-0056_8975-270782-0072_2159-179157-0026,-5.25434375902864,-5.9050870794137955,-0.9793840401949441,-8.446874276094942
2196-174172-0038_201-127786-0070_4018-107312-0027,-6.945762788843708,-0.6562000844559078,-3.454414287171439,-11.702225308827536
7264-92316-0018_7067-76047-0028_125-121124-0076,-0.7321354267844431,-1.6509602067503693,-11.562624645978678,-11.042503774401046
5390-24512-0040_460-172357-0005_32-21634-0002,-3.89751170605391,-7.929592083592799,-0.6200477909717285,-8.90897368501225
426-122819-0029_7780-274562-0075_6836-61804-0013,-0.46536997437340916,-5.074698400704023,-5.486113211556265,-11.312442296880947
5778-54535-0044_3699-175950-0005_1867-154075-0016,-1.0598663350358635,-8.350985293592421,-2.9853960076701256,-9.704470965732467
4014-186175-0025_2843-152918-0092_4297-13009-0055,-0.6364082061164279,-4.5369419241034485,-6.110271277792686,-10.699914488966385
4441-76263-0039_8095-274345-0032_60-121082-0059,-5.11349154710231,-2.5179042119139634,-3.1196639889514066,-10.827718442657098
6181-216552-0075_6019-3185-0020_8630-305212-0007,-4.1474874288882795,-7.156169785311393,0.2618457353317708,-13.665330721612898
289-121652-0008_1841-150351-0003_6848-76049-0000,-8.564428387332477,-8.623845399475702,1.387107806182547,-6.517613084004098
7780-274562-0105_8014-112602-0012_8419-293473-0019,-7.457547651184759,-0.8277504650135799,-8.934612570749131,-3.9992171346115435
8051-295385-0007_6078-54007-0025_7113-86041-0090,-8.189754250259643,2.0713661703722943,-6.259797874789212,-11.690355591675317
4137-11701-0012_3982-182255-0001_289-121665-0027,0.4188743836515012,-8.487733598707417,-6.4876492187467925,-6.940101679322566
481-123719-0009_460-172359-0031_1334-135589-0028,0.9229779607780143,-5.0010601391281915,-7.140207040752095,-12.865317236084227
1355-39947-0000_7517-100429-0009_8797-294123-0071,-0.7247000067403441,-2.585772584384012,-8.835657178184952,-11.674670564532498
1455-134435-0063_8975-270782-0019_1355-39947-0042,-4.8227714052020145,-5.394009903263777,-1.6549484692722694,-8.696780463153535
8580-287364-0029_3857-182317-0029_32-4137-0026,-5.9855077844124995,-4.92564987431364,-1.217275338720846,-8.55793517798755
19-198-0007_2691-156750-0009_4018-103416-0034,-0.42175181623920177,-7.586123272350276,-3.8625057891862618,-10.334569489569137
7190-90542-0030_103-1240-0044_3879-173592-0038,-1.5140271582736096,-5.838414799724627,-4.875405178046371,-7.991223705359046
7067-76048-0003_4160-11549-0034_2002-139469-0034,-6.1607437481023055,-7.762027769858072,1.34719194627289,-10.41278298009172
5049-25947-0032_196-122152-0004_6181-216552-0105,-6.344913565676267,-5.294915164179621,0.7506226000896423,-13.87620740132639
1069-133699-0045_4014-186175-0020_911-128684-0053,-3.6975624710742636,-1.03768886539112,-5.564091982007408,-12.898405130346491
1069-133709-0037_8630-305213-0043_3440-171009-0071,-2.5346793089571564,-11.155911339735598,-2.3255840810041555,-5.855224236790719
5703-47198-0035_226-122538-0019_201-127786-0046,-1.9268392379651134,-5.302638616434926,-6.3812290788286985,-6.178398557859954
89-219-0052_5808-54425-0031_201-127786-0067,-1.2742918721138436,-10.813809201429308,-3.7841250432361395,-6.051088228782167
5778-12761-0033_8419-286676-0014_8465-246943-0007,2.19292096269513,-6.744107468162987,-7.968275296035065,-11.774354597292174
4214-7146-0077_669-129061-0012_103-1240-0055,0.07995380727170256,-9.032839424025488,-6.869419600265405,-5.6754308724760545
60-121082-0067_4267-287369-0025_7367-86737-0033,-1.32490471226717,-2.624377655931797,-8.372162076460727,-9.719702692069019
4640-19189-0002_4830-25898-0041_8465-246947-0026,-0.3742888048596561,-3.6491076712722057,-8.868256317715398,-9.37174022465744
2182-150130-0011_4014-186176-0029_6529-62554-0005,-9.058634027793937,-0.8869750908163189,-4.731162076549836,-6.061786003320828
3440-171006-0002_374-180299-0045_887-123291-0024,-1.3069295016265905,-3.757088966322736,-7.382702636422172,-8.592867534125318
2007-132570-0008_4406-16882-0014_198-209-0022,-5.867181608408577,1.0389423350774416,-7.02038440620424,-11.318923449904085
412-126975-0079_1743-142914-0031_8465-246943-0023,-3.709590653707414,-9.465155871289449,-0.7363141632365132,-7.878266120850875
2289-152253-0009_6836-61803-0041_8123-275216-0042,-2.085431867253466,-8.178043505224595,-1.7419457328689405,-10.356223993703646
1594-135914-0065_839-130898-0007_2843-152918-0023,-3.572465146536798,-3.498308124636331,-6.355718007295553,-6.209559482258324
1183-133256-0012_6385-34669-0030_87-121553-0055,-5.127446834558938,-1.138972433425917,-6.609279008351395,-7.692832029460289
8465-246942-0021_7078-271888-0076_446-123502-0035,-1.8938148542654833,-4.858801204281715,-6.502343857913134,-6.843668514945281
8580-287364-0012_8312-279791-0018_322-124146-0034,-0.6144719941546934,-3.853675010250873,-6.196138765654277,-12.458510852893385
3112-9555-0041_150-126107-0036_125-121124-0009,-6.184190174677486,2.571199299462428,-9.647867369367901,-11.78490251447598
226-131532-0003_6019-3185-0085_7264-92310-0027,-2.284205940917801,-6.668649857228153,-5.481173637546268,-4.951308333622024
2691-156750-0018_2843-152918-0101_311-124404-0017,-4.090070445922672,-4.198735373726547,-3.3533636062340957,-8.181615208864683
6078-54007-0036_587-54108-0024_6531-61334-0105,-4.563508595639279,-14.62294706672147,2.023586434002957,-9.878544890552366
7800-283478-0013_5750-100289-0087_3214-167607-0024,-0.9874244937932404,-8.941235638194563,-2.116017828024112,-11.759240846994615
103-1240-0056_3214-167607-0036_6848-76049-0014,-4.611958529745972,-1.539036338205406,-6.015114383854709,-8.374112676567728
8797-294123-0066_2391-145015-0028_6181-216552-0080,-0.77775179635194,-7.0133125551224,-2.930135719419511,-12.456669062695479
4137-11701-0006_150-132655-0025_887-123291-0037,0.09416629346659233,-10.276764238088072,-4.202956353572822,-8.178961796442916
7302-86815-0011_5104-33406-0016_669-129061-0080,-0.5405018406028224,-2.426363106321903,-8.094629041795047,-14.917590052637763
4853-27670-0023_6272-70191-0012_1069-133709-0002,-2.5497244617566643,-4.362605547211023,-4.439561485456537,-8.731046488151149
3440-171009-0023_40-121026-0033_201-122255-0010,-1.2056375172901934,-6.260414263173547,-7.787344302013839,-5.169453318090159
6454-107462-0031_2910-131096-0083_5463-39173-0016,-6.184358561437167,-4.121029557431712,-1.5811559784472327,-8.574208592179069
3526-176651-0005_2002-139469-0069_6437-66173-0059,-9.244677308171601,-0.4681710635059636,-5.448146103462167,-6.027141235957865
87-121553-0019_5393-19219-0036_1926-147979-0010,0.5651216046013309,-7.568442681040772,-6.074816217943607,-8.525223888036832
1334-135589-0087_8098-275181-0029_458-126294-0016,-3.9626529074088355,-2.091607263238836,-6.910552679187277,-6.549269526980024
1867-154071-0016_5789-57195-0002_3259-158083-0118,-8.666756180739352,-7.555868241195479,0.17301335048672084,-5.5078737317513085
4898-20016-0011_7278-246956-0018_6272-70191-0034,-4.991398075856399,-5.378177513420594,-1.7061160538507993,-8.311959966849106
6209-34599-0032_3879-173592-0033_7059-88364-0005,-6.148196901362178,-7.4468394272317635,0.4476272005456988,-8.06623611873037
3259-158083-0056_7190-90543-0002_4406-16883-0055,-9.381350290258911,-3.8840756244849857,-0.6622455484297367,-7.7547691581501965
3526-176651-0013_1743-142913-0010_5163-18515-0000,-9.928310109554426,-5.882558542180185,-5.708697000735014,-0.2021035388242698
5192-19397-0079_332-128985-0061_3112-9555-0006,-3.130441597343239,-1.7854518311698335,-9.640876415604277,-6.89480119351539
5339-14134-0067_8098-278252-0024_1088-134315-0002,-6.799671361906123,-1.840820255808817,-7.635081089864137,-4.119905236407804
1553-140048-0019_7148-7763-0016_4214-7146-0020,-2.6951772419856534,-6.907352800037241,-3.9597488950541537,-6.234208729951725
1363-135842-0029_5322-7679-0014_5778-54535-0046,5.980667328728611,-10.186774368308662,-12.530673865868147,-11.888557088967302
4813-248641-0026_669-129061-0017_8324-286681-0009,-4.983522306199665,-1.8433177331659856,-6.564195990688296,-6.440106673012012
2989-138028-0011_2691-156745-0024_1743-142913-0014,-6.51095891953445,-9.418038976537144,0.5811231065837085,-6.548262385310599
307-127540-0024_2691-156745-0004_27-123349-0041,-5.123537757233781,-4.446571449175232,-1.1430212092523593,-11.3994980706714
5322-7678-0007_250-142276-0043_5192-19396-0014,-8.566992158928649,-6.431928962995279,0.8525547247057536,-7.7637955143704565
87-121553-0001_3607-29116-0011_1992-141719-0000,3.1056690723555826,-12.327015197501021,-7.352418900027623,-8.819044303152499
2893-139310-0021_6818-68772-0045_1624-142933-0044,-1.4153820298155617,-4.146612198543282,-9.308988509232375,-6.086265250601325
307-127540-0008_3374-298025-0011_27-123349-0045,-3.0166460597193625,-5.458743099960628,-2.039524172595152,-11.854154254142347
446-123501-0046_4397-15678-0022_5104-33407-0001,-1.4453449458461087,-2.986574155659825,-7.766700275269029,-9.24179309058794
322-124146-0027_2764-36619-0041_8095-274346-0017,-11.820513694118674,-0.7957498809684461,-2.4103257458229983,-8.588191562995824
2391-145015-0003_302-123504-0035_1970-28415-0036,1.2737772957620646,-9.417428271711257,-6.025709996462668,-8.379159747656042
7113-86041-0000_5339-14133-0031_307-127535-0008,-5.822699658431407,-3.034438742246243,-5.9873858544013085,-4.461400883459021
27-124992-0049_6531-61334-0045_4481-17499-0026,-7.139090901506107,-11.136152000188007,-2.1099262301574235,-2.1253679525375597
3486-166424-0063_3526-176653-0001_6064-56165-0034,-3.2986391638280352,-5.56469422219489,-4.831592966878803,-5.588005809315404
4297-13006-0028_441-130108-0009_8095-274348-0011,-7.1960205790850775,-6.543318461456728,0.23510443401088765,-7.6798354835355305
40-222-0056_4137-11701-0022_445-123860-0000,-13.92236489702512,-17.450910088391748,10.548831449161753,-16.135032559750893
4051-11218-0013_460-172357-0014_3879-174923-0029,-11.215034774078369,-1.8549984592449182,-3.5420350344939115,-5.295256240792012
5652-19215-0041_5104-33407-0021_32-4137-0038,-2.3475448705017543,-9.722166021600573,0.041387493638760514,-14.932052345486273
403-128339-0009_163-122947-0017_5652-39938-0048,-4.750749426544953,0.1486939954453012,-8.163788628742921,-9.64250272361297
8014-112602-0011_6848-76049-0019_26-495-0011,-5.54487486918153,-1.1506597150220812,-6.3542178464277965,-7.199760741352121
3436-172162-0051_6531-61334-0089_5463-39174-0005,0.877687720968515,-6.711163472490665,-7.708838020151754,-8.107488662076014
4297-13009-0064_4830-25898-0022_5703-47212-0036,-4.987328998609412,-3.971459819164024,-2.2470768596236566,-9.40294578395423
2911-12359-0000_226-122538-0027_1594-135914-0097,-0.47910925321695913,-9.09658493206432,-2.9280849536558105,-10.544159550587375
7517-100437-0004_7794-295948-0019_5022-29405-0013,-7.6423268870558445,-1.2041866720373176,-2.932937575305059,-10.039259785446086
163-121908-0007_5022-29411-0029_2182-181173-0007,-3.918613998193697,-4.737251755060262,-5.447518804119243,-5.072372640920479
7059-77900-0023_7078-271888-0018_460-172357-0018,-7.492251516632715,-0.5582081270617465,-4.5513695321614875,-8.69217360704875
2843-152918-0084_2764-36617-0013_458-126290-0017,-1.8329293461051774,-1.980594872061623,-7.47645850832267,-11.588637646019563
3982-182255-0010_5750-35690-0028_8063-274112-0036,-5.460245379069102,-6.043054766679868,-0.9835454480067913,-8.182086114831943
6563-63821-0015_26-495-0003_1737-148989-0035,-3.690749037078986,-1.8517801164439347,-10.869178947250377,-5.3160748725643945
8747-293952-0043_7067-76048-0046_481-123720-0067,-2.928737743801034,-7.718516775617421,-5.714381875523456,-3.523032626332345
8975-270782-0029_8123-275216-0035_730-359-0019,-7.832913418484759,-7.137764134338268,-5.226823219607342,-0.6081193532088973
2843-152918-0072_6209-34599-0007_8063-274112-0025,-5.31827192485788,-7.569604767792417,0.07298655381879665,-8.704742403769185
839-130898-0010_696-92939-0025_6181-216552-0048,0.29423877994310393,-6.631335471687947,-4.853172453720583,-12.264090399605516
909-131045-0039_1088-134315-0053_6209-34601-0010,-2.58651302369114,-2.6776359225566,-5.418368302327428,-11.197458997880862
4340-15220-0060_3879-174923-0067_2436-2476-0040,-9.761140831262761,-8.986736163640261,1.5991861358098423,-5.928901187473505
19-227-0017_150-126107-0029_696-93314-0049,-3.139385070762446,-1.0311193245848655,-9.047519589303247,-8.640490886587317
4018-103416-0036_39-121915-0009_4898-28461-0049,-0.6538839461610104,-6.729786014656013,-3.6978938529453864,-11.536900911301217
8468-286673-0004_696-93314-0020_4859-29340-0002,2.2976867375485637,-7.360440474932871,-9.13250436166681,-9.252771630521163
6818-68772-0035_322-124147-0042_6064-56168-0029,-5.351705888903383,-5.015838398586741,-7.110668840877342,-2.240538301639412
2436-2481-0011_125-121342-0019_8975-270782-0021,-4.780726663294118,-4.642336416739547,-10.877023784315707,-1.3842896251324275
5703-47212-0049_5867-48852-0032_27-124992-0000,-6.910499228724194,-6.004707771231082,-0.6780778835345574,-7.083871311948647
1098-133695-0007_5456-62014-0015_839-130898-0018,-4.354586709780181,-3.8742934721135884,-2.1346066519520344,-12.22463472756128
2843-152918-0030_78-368-0008_39-121916-0030,-1.0660266759238115,-6.676703743202928,-2.6360373106448525,-14.719267418374471
125-121124-0007_7059-88364-0009_8324-286682-0015,-10.96942035037053,-6.0715666579643734,1.0899289759360888,-7.207066286379691
1553-140048-0032_1263-139804-0003_4362-15663-0005,-3.723672999494446,-9.200697578942417,0.660130714275699,-12.15865789945022
1898-145715-0003_5163-39921-0049_87-121553-0014,-11.459962786297336,0.33547745691635383,-8.282282018251259,-4.011997754357328
1594-135914-0124_441-130108-0026_4014-186175-0006,-3.9467389509969597,-2.0251137387530767,-6.792389219520102,-7.4830016962156085
3699-47246-0006_6078-54007-0015_587-41611-0020,-1.648578907607559,-10.444349144836611,-3.945653883936591,-5.304901627649713
125-121124-0029_4088-158077-0067_4813-248641-0009,-1.6946975229389085,-6.11465786896665,-3.261827506369628,-10.645898370128927
3526-176653-0039_1594-135914-0071_1447-130550-0024,-1.6241796166083327,-7.196579171191871,-2.649200375744041,-10.013402714708434
1334-135589-0057_39-121916-0014_1088-129236-0004,-12.872240275575788,-1.3759893311407527,-2.989985618568074,-6.005757093787492
7078-271888-0005_887-123291-0013_4640-19189-0044,-4.991999269626862,-3.980884493034149,-2.4222086437566075,-9.070523488584602
2836-5355-0041_6081-41998-0001_332-128985-0044,-5.9839257737645095,-1.4196725027868173,-8.677078375035869,-4.641073575989404
839-130898-0013_1183-133256-0016_4640-19189-0035,1.3443251686504243,-11.528791453110026,-5.582735415352635,-8.05798682178697
250-142276-0006_307-127535-0018_405-130894-0048,-7.062724199252562,-2.2934578377184502,-5.649689174869045,-4.781629622788204
5049-25947-0125_226-131533-0004_4214-7146-0016,-1.474205529044681,-3.77664849645845,-7.69472396923682,-7.646250449026343
2007-149877-0014_2092-145706-0046_4297-13006-0025,-4.325293763467252,-3.9262948220030736,-5.529401218444965,-5.547133380478719
831-130746-0028_8095-274345-0004_1867-154071-0044,-3.769448871543743,-2.4146481287513835,-4.201093758038063,-12.373055504185483
32-21631-0012_1841-179183-0029_7511-102419-0014,-2.8287459445779692,-1.1130164469800954,-7.8238588090404,-10.426185657337118
226-122538-0034_6454-93938-0025_4640-19188-0026,-3.0602966525799404,-8.989836565035166,-2.418660049802086,-6.24425788034793
332-128985-0056_1034-121119-0085_4853-27671-0000,-7.627749995351895,-1.1891862896281793,-6.954064221361803,-4.778546083934245
6836-61804-0038_89-218-0053_4859-26870-0012,-1.6370751160461916,-4.682015680404273,-4.402825568075189,-10.875790383746544
4137-11702-0000_4830-25898-0031_163-122947-0049,-1.0941648309467038,-8.982006536354845,-2.492653658503005,-10.001052155447713
150-132655-0013_298-126790-0038_1069-133709-0016,-6.726329758436583,0.15756413241407663,-7.4074706373070764,-7.092290437954559
125-121124-0061_6019-3185-0058_4898-28461-0039,-8.380935516069655,-0.9395936700604361,-3.749918040048585,-8.224491289165972
2384-152900-0030_32-21634-0003_103-1240-0006,-3.108295188862389,-6.380403505660817,-5.167611110823589,-4.719073733516035
7190-90542-0073_3242-67153-0014_4018-107338-0005,-1.8616041449781893,-9.741449992166737,-1.7725144124884806,-9.233800475547172
2002-139469-0045_302-123523-0014_6454-107462-0009,-7.882822406618203,-2.474992765549866,-1.6008612947761927,-10.16612326165611
3235-28452-0016_5339-14134-0072_3259-158083-0062,-4.412866202331594,-5.475230396262698,-2.326211791405723,-7.641803640808234
374-180298-0011_229-130880-0027_1098-133695-0076,-7.030722981154077,-3.583167227256139,-0.9429729218317691,-10.24158690972878
